Date,Region,Latitude,Longitude,Property_Type,Price,Rental_Yield_Pct,Demand_Score,Supply_Score,Economic_Indicator
2023-03-11,Downtown,40.69847636110331,-73.9941146930998,Villa,1841935.98,3.64,53,5,0.37
2024-06-23,Suburbs,40.77334581434768,-74.11018591678801,Commercial,1955642.99,5.64,6,75,0.34
2024-08-05,Tech Park,40.655826672866375,-73.99765453322055,Villa,1540962.89,5.45,68,32,0.68
2023-01-30,Downtown,40.74909827870333,-73.98776345592543,Villa,1560210.3,3.8,89,98,0.79
2023-06-17,Tech Park,40.6650093972387,-74.0510610398385,Commercial,2569020.74,6.19,48,74,0.53
2023-04-03,Coastal,40.62635081638035,-73.94237869520596,Studio,404240.08,5.54,35,84,0.45
2023-10-25,Tech Park,40.648292506400544,-74.0331944909198,Apartment,686237.45,6.44,84,93,0.63
2023-04-02,Downtown,40.71488092850543,-74.0006740928712,Commercial,2820903.89,4.31,87,40,0.46
2023-03-07,Suburbs,40.74997375048724,-74.0555091881358,Studio,277555.18,5.65,31,92,0.44
2023-07-31,Industrial,40.79564464950912,-74.21099511459833,Studio,238738.04,6.82,42,51,0.43
2023-05-27,Coastal,40.61622902665362,-73.99078540063151,Studio,364336.22,4.76,26,95,0.41
2023-09-09,Tech Park,40.635494290424454,-74.04062880401835,Commercial,2270645.95,5.47,63,80,0.33
2024-01-03,Tech Park,40.6610423737049,-74.07632992278607,Commercial,2438211.53,6.21,22,61,0.57
2024-11-19,Industrial,40.79797247361851,-74.17602005036689,Apartment,434979.85,6.3,22,19,0.46
2023-12-01,Industrial,40.78712255977783,-74.17777709569592,Studio,213993.68,7.73,90,84,0.4
2023-04-11,Suburbs,40.757556951792324,-74.13843971917574,Commercial,1968423.41,4.28,43,55,0.65
2023-02-20,Tech Park,40.6709669645046,-74.03876903072927,Apartment,543929.36,6.88,2,51,0.44
2024-05-16,Industrial,40.842701640178596,-74.20859163291183,Villa,829631.03,7.42,36,71,0.41
2024-01-25,Tech Park,40.64411753639248,-74.07175675095426,Villa,1307021.04,6.05,95,77,0.44
2023-05-09,Industrial,40.83235653447136,-74.19144425468726,Villa,971736.02,7.64,96,58,0.53
2024-12-16,Downtown,40.70065353909058,-73.9974464645798,Commercial,3070374.74,3.8,3,50,0.34
2024-06-25,Industrial,40.824645676590215,-74.21433867596505,Villa,901535.42,7.16,62,75,0.38
2024-02-01,Suburbs,40.75337982862828,-74.11667501883674,Commercial,1700876.17,5.65,16,13,0.45
2023-12-16,Coastal,40.5728982786845,-73.92611435073276,Apartment,820527.88,4.8,71,10,0.45
2024-05-17,Coastal,40.61210757111627,-73.93939415281868,Commercial,2364883.6,4.94,64,39,0.67
2023-03-09,Tech Park,40.65103331471405,-74.03802809817111,Studio,386588.38,6.78,61,47,0.63
2023-04-26,Coastal,40.60884604312271,-73.98578090308493,Commercial,2529007.24,3.63,3,52,0.28
2024-10-07,Coastal,40.60751493763439,-73.93042190895076,Studio,422918.54,4.84,84,84,0.45
2023-08-10,Coastal,40.5965770542113,-74.00666579851497,Studio,442375.3,4.88,18,18,0.52
2023-07-28,Tech Park,40.669891818576716,-74.04660629818284,Villa,1468856.85,5.75,81,15,0.66
2023-01-07,Suburbs,40.762583597157494,-74.13258186577261,Villa,1083546.27,6.34,60,1,0.5
2024-08-27,Industrial,40.83571173404952,-74.19101088010912,Villa,883233.38,7.2,78,55,0.46
2023-04-24,Downtown,40.73009916411676,-74.01992572165824,Studio,481328.54,4.59,16,16,0.43
2024-09-30,Tech Park,40.633009663375155,-74.06629005184564,Villa,1347574.21,6.54,69,63,0.61
2023-03-14,Downtown,40.7298073838569,-73.97293407302409,Studio,536351.25,3.3,10,46,0.52
2024-01-25,Industrial,40.77364228111381,-74.20959483790591,Villa,891532.34,7.32,11,81,0.61
2023-08-10,Tech Park,40.620535867402495,-74.04296077851583,Apartment,632916.69,5.66,60,93,0.38
2024-01-23,Industrial,40.812581708180275,-74.1777287985824,Commercial,1527532.41,7.3,1,53,0.6
2024-03-29,Tech Park,40.66893102722847,-74.03358182957662,Apartment,468259.65,6.01,81,35,0.45
2024-01-21,Downtown,40.75904088112719,-73.99059466943034,Apartment,689673.74,3.52,86,49,0.5
2024-06-15,Suburbs,40.73076934196941,-74.10310704238917,Villa,1115631.66,5.54,98,32,0.49
2023-12-14,Downtown,40.77648613137219,-74.00785198790537,Studio,365896.17,3.35,5,11,0.48
2024-09-11,Suburbs,40.77086447123209,-74.14220045560374,Villa,971632.55,4.33,61,32,0.57
2024-07-03,Suburbs,40.7541255281169,-74.11807191078039,Villa,1203380.51,5.73,5,98,0.43
2023-04-17,Coastal,40.59158028263974,-73.94819916832266,Studio,291555.35,4.75,19,32,0.57
2023-10-24,Downtown,40.71077604745365,-73.99329745812499,Commercial,3093098.54,3.86,16,80,0.48
2023-01-24,Industrial,40.755812970294876,-74.22676535142878,Apartment,400498.74,6.85,95,40,0.52
2024-03-20,Downtown,40.74118027644315,-74.00874423406088,Villa,1901413.79,3.58,73,84,0.47
2024-05-08,Industrial,40.783050993659984,-74.17070240170753,Commercial,1572972.44,6.91,46,80,0.34
2024-07-17,Industrial,40.77743943185937,-74.18363372527361,Apartment,388236.23,7.19,65,15,0.39
2023-09-16,Industrial,40.75832118370136,-74.19976254630578,Villa,1102392.85,5.18,9,57,0.22
2024-11-15,Suburbs,40.79140506169735,-74.09355839241238,Studio,330949.71,5.23,39,78,0.55
2024-06-03,Suburbs,40.78887168174755,-74.09889093329684,Studio,250566.51,5.41,5,30,0.36
2024-07-15,Coastal,40.63407304365851,-73.93508652953054,Villa,1571052.04,6.03,84,34,0.63
2023-04-01,Industrial,40.834327169975985,-74.19152882325967,Apartment,401815.64,7.04,41,59,0.57
2023-12-31,Industrial,40.774218757367436,-74.19398905103198,Studio,186325.77,7.1,13,38,0.5
2024-03-08,Suburbs,40.73703432581394,-74.09636825178583,Apartment,397798.49,4.7,48,18,0.27
2023-05-29,Tech Park,40.66137529592499,-74.0530259807954,Villa,1476962.67,6.09,20,81,0.63
2023-08-04,Downtown,40.68928545876595,-74.00308072983165,Commercial,3190441.54,4.11,24,4,0.51
2024-04-06,Coastal,40.58878917839745,-73.92081678011623,Villa,1527652.34,5.0,99,82,0.68
2024-01-24,Downtown,40.7218078371631,-73.99233638586206,Apartment,744717.66,4.03,7,27,0.56
2024-01-23,Suburbs,40.74157199793794,-74.09111767147662,Studio,255515.74,5.45,22,36,0.49
2024-08-15,Suburbs,40.77352451413517,-74.12568743951017,Apartment,432440.8,5.5,76,57,0.53
2023-08-29,Coastal,40.599433846213984,-73.96175223366821,Apartment,645328.03,5.71,67,22,0.41
2024-12-14,Coastal,40.60184762917998,-73.95799392981672,Apartment,649402.18,5.14,25,94,0.45
2023-06-14,Tech Park,40.68534772665319,-74.1139124817698,Apartment,584300.18,4.8,44,2,0.29
2024-04-06,Suburbs,40.75695973815597,-74.1273108371094,Apartment,406558.37,5.29,97,83,0.6
2023-10-08,Suburbs,40.730771833730365,-74.09168346033769,Villa,917880.44,5.41,62,82,0.43
2023-08-05,Suburbs,40.69092353029199,-74.11046208613769,Apartment,461943.53,5.37,53,84,0.58
2023-11-17,Suburbs,40.772129301087304,-74.07969906113082,Studio,297255.68,6.48,30,3,0.68
2024-11-28,Suburbs,40.72141466240658,-74.08350662750617,Apartment,483340.71,6.04,32,82,0.51
2023-08-19,Industrial,40.83833098550747,-74.19420144882783,Villa,1086845.16,7.39,31,12,0.62
2023-05-15,Suburbs,40.74463984514989,-74.11748207125724,Apartment,468119.56,5.46,47,85,0.54
2023-04-26,Downtown,40.699708701168085,-74.00817562266711,Studio,505785.53,4.39,95,11,0.43
2023-06-14,Suburbs,40.74387459982386,-74.07205154278353,Commercial,1834084.21,4.33,38,33,0.72
2024-04-18,Downtown,40.728986218078624,-74.02076834501084,Commercial,2954284.72,3.33,54,8,0.39
2024-11-20,Industrial,40.81018136100562,-74.17619966860809,Villa,1050460.15,7.67,48,44,0.41
2023-06-30,Tech Park,40.67055767782867,-74.07178579511582,Apartment,535742.61,4.97,45,73,0.37
2024-06-08,Coastal,40.60865772989281,-73.9707119594956,Commercial,2882584.51,4.14,92,19,0.56
2024-07-26,Coastal,40.5997850532663,-73.9592211002799,Commercial,2527138.92,4.33,17,55,0.56
2023-01-25,Downtown,40.676600761382595,-73.98790521424051,Studio,396198.88,4.53,35,83,0.42
2024-08-12,Coastal,40.580791060920326,-73.96621315111398,Commercial,2355846.18,4.93,67,53,0.48
2023-06-24,Coastal,40.62167097046656,-73.96443392908031,Commercial,2225568.51,4.9,74,33,0.6
2024-08-03,Downtown,40.72423774066777,-74.0082270880477,Commercial,2936953.32,3.97,60,46,0.39
2023-09-26,Industrial,40.788282280143235,-74.18410683444962,Studio,222754.98,8.28,99,97,0.49
2024-10-15,Coastal,40.60918160117005,-73.959310282898,Studio,388316.5,4.31,57,22,0.47
2024-04-10,Downtown,40.72653550978095,-73.98761183142493,Apartment,735684.43,3.34,4,9,0.6
2024-12-11,Downtown,40.70433126833642,-74.00956219463284,Villa,1522733.22,3.97,56,78,0.51
2024-07-12,Downtown,40.735578212229605,-74.05051870835916,Commercial,2844350.95,3.67,76,83,0.57
2023-01-05,Tech Park,40.656805848197564,-74.0473253614681,Studio,291624.8,6.33,74,73,0.66
2023-11-24,Industrial,40.746400310280706,-74.20587133673182,Villa,951960.25,7.97,80,28,0.53
2023-08-04,Suburbs,40.710413604102946,-74.11215477503714,Commercial,1753342.46,5.62,33,47,0.33
2023-02-11,Suburbs,40.746411832126704,-74.0857818638044,Studio,275448.34,6.0,45,94,0.4
2024-08-20,Downtown,40.67969902529811,-73.96928175199598,Commercial,2496449.64,3.59,21,6,0.42
2024-01-30,Industrial,40.78893442854264,-74.22464715008643,Studio,222252.15,7.6,31,81,0.61
2023-06-11,Suburbs,40.74374845149211,-74.10864357018991,Commercial,2008427.76,6.12,84,94,0.57
2024-09-09,Tech Park,40.65627596193474,-74.06282698360795,Apartment,613969.38,5.78,19,87,0.32
2023-07-13,Suburbs,40.78603696051272,-74.09811538705391,Studio,281694.46,5.97,85,23,0.47
2023-04-23,Industrial,40.799483237105676,-74.20383251831315,Studio,274086.51,7.13,25,90,0.55
2023-08-28,Coastal,40.58391956909878,-73.97798686095572,Apartment,661796.06,4.87,50,24,0.37
2024-06-20,Suburbs,40.75918485612759,-74.11441569593619,Studio,266004.3,6.44,27,32,0.55
2024-06-06,Coastal,40.615446720805885,-73.91976639992514,Commercial,2173785.19,5.86,87,55,0.53
2023-12-18,Downtown,40.698926292216065,-74.0177365260708,Villa,1849037.34,5.02,29,51,0.57
2023-11-26,Suburbs,40.75749557061717,-74.08898374329632,Commercial,1763649.71,5.79,46,67,0.4
2024-09-16,Tech Park,40.634092326412585,-74.0366102928965,Apartment,659640.12,6.04,54,11,0.5
2024-10-12,Suburbs,40.73554397525804,-74.11664625328068,Commercial,1633557.45,5.43,90,86,0.6
2023-08-20,Coastal,40.60136926128744,-73.91287344573276,Apartment,756978.49,4.18,20,22,0.61
2024-04-16,Tech Park,40.64890790704643,-74.07791471012138,Villa,1475278.23,6.24,62,68,0.49
2023-02-24,Industrial,40.80667890095998,-74.20759815933081,Studio,249110.64,6.41,38,67,0.32
2023-06-12,Suburbs,40.718276622661186,-74.1080004419447,Villa,1018655.83,5.08,48,91,0.56
2024-11-07,Industrial,40.80673622544774,-74.1783167796609,Villa,975233.6,6.72,50,95,0.56
2023-12-19,Industrial,40.80523714414491,-74.18353232141818,Studio,236151.08,6.61,37,80,0.64
2024-10-14,Tech Park,40.629393846988535,-74.04590763548819,Studio,420696.25,7.45,37,53,0.39
2023-05-26,Tech Park,40.654723683105956,-74.02049091737915,Studio,307916.74,5.54,26,29,0.33
2023-09-19,Coastal,40.567076073992425,-73.9474095584346,Commercial,2659524.46,5.21,94,56,0.34
2023-09-10,Industrial,40.82586474104699,-74.22801309217286,Studio,241910.26,7.25,33,79,0.63
2023-11-24,Coastal,40.60269879060326,-74.00234226234863,Commercial,2528240.95,4.66,68,37,0.47
2024-10-13,Tech Park,40.64748669229455,-74.0137987657892,Villa,1489477.03,6.53,62,31,0.49
2023-06-26,Tech Park,40.68412924911493,-74.06082362309067,Commercial,2653690.42,5.58,22,85,0.58
2024-11-09,Tech Park,40.661985433417456,-74.02772214830944,Studio,410169.67,5.94,35,8,0.54
2024-07-01,Industrial,40.809545920176184,-74.19564973008123,Villa,938010.55,7.3,16,46,0.51
2024-07-04,Coastal,40.59952010393292,-73.96311085071622,Apartment,682441.92,5.73,97,97,0.39
2024-02-01,Coastal,40.63012466470794,-73.9432019014067,Commercial,2449107.7,5.97,36,28,0.57
2024-08-10,Industrial,40.763799137549434,-74.21025426339911,Apartment,353533.55,8.45,82,30,0.52
2024-03-10,Downtown,40.69419913541849,-74.01411249603356,Studio,414544.69,3.91,21,88,0.56
2023-06-14,Tech Park,40.62904556699326,-74.03601497822342,Apartment,640378.8,6.22,30,28,0.37
2024-01-31,Downtown,40.718988323702845,-74.01728605891621,Apartment,650652.41,3.9,13,54,0.42
2023-01-09,Industrial,40.82403673612122,-74.20523134446454,Studio,231725.6,7.14,2,23,0.45
2023-06-09,Suburbs,40.74871641919262,-74.07740394000017,Apartment,471041.75,6.44,93,33,0.38
2023-10-17,Tech Park,40.64424880387152,-74.02106354319777,Commercial,2458556.69,5.95,79,70,0.51
2024-09-02,Tech Park,40.63581946694314,-74.0362252798713,Apartment,535732.02,6.48,98,39,0.43
2024-08-11,Suburbs,40.75034527758518,-74.09670086249182,Commercial,2003777.44,4.33,95,40,0.42
2024-02-22,Tech Park,40.66665232833563,-74.00802104855381,Villa,1131676.46,6.28,74,95,0.51
2023-11-23,Suburbs,40.793317594827826,-74.06575315350044,Villa,1091404.06,5.44,8,92,0.61
2023-11-14,Industrial,40.78890373096805,-74.17207710341866,Apartment,369101.28,7.79,29,99,0.6
2024-10-16,Tech Park,40.6641019947381,-74.03716302132086,Villa,1323028.61,5.89,84,57,0.49
2023-10-21,Tech Park,40.665793461340314,-74.0922258840041,Studio,351643.78,5.89,29,45,0.59
2024-09-08,Downtown,40.72470208153507,-74.00539065186392,Apartment,868554.53,4.32,22,99,0.57
2023-06-22,Downtown,40.72358082993506,-74.01244023941234,Commercial,2700872.66,4.14,63,13,0.42
2024-08-22,Downtown,40.7071537591615,-74.02891476566104,Apartment,656851.1,4.36,44,41,0.64
2024-10-08,Coastal,40.63496360916139,-73.93084146269328,Studio,353370.9,5.02,67,53,0.43
2023-05-29,Coastal,40.61811651965634,-73.93966638961655,Studio,381012.84,4.74,22,83,0.52
2023-12-20,Downtown,40.73496834230922,-74.0285445659833,Villa,2068229.48,3.51,95,80,0.7
2023-04-22,Tech Park,40.666727635123294,-74.05885543113372,Commercial,2635281.28,6.31,60,89,0.5
2024-06-28,Industrial,40.83063813659031,-74.2064586654913,Villa,1024044.23,6.49,58,40,0.47
2023-05-25,Coastal,40.60959163688976,-73.98364134567396,Apartment,735546.46,5.55,75,20,0.44
2023-12-02,Downtown,40.69388398136802,-74.00561789249416,Commercial,2978334.05,3.66,82,59,0.59
2023-01-23,Downtown,40.69718574972955,-74.02045193562803,Apartment,783061.48,4.27,34,38,0.47
2024-11-10,Industrial,40.82593896745622,-74.19127389858407,Villa,980943.1,7.07,50,74,0.58
2023-02-22,Industrial,40.80851127843017,-74.21966899526956,Studio,247577.27,7.2,4,41,0.63
2024-10-14,Downtown,40.72061146277627,-74.0169641627387,Villa,2032536.34,4.26,7,15,0.49
2024-12-23,Coastal,40.604719815292306,-73.92339312985021,Commercial,3090843.34,5.12,2,29,0.66
2024-09-23,Suburbs,40.73563371154884,-74.1076978794068,Villa,949355.73,5.97,62,54,0.43
2024-09-03,Industrial,40.8008838199359,-74.22075590946037,Apartment,459069.75,8.2,17,49,0.37
2024-06-08,Industrial,40.78266361742811,-74.19833679833202,Studio,195257.52,8.57,62,50,0.64
2023-04-28,Industrial,40.78345005428907,-74.17016286134327,Studio,225516.83,7.78,19,47,0.53
2023-05-22,Tech Park,40.651698961567334,-74.0776398710235,Commercial,1923897.07,5.69,84,32,0.38
2023-08-10,Coastal,40.60081637132779,-73.9294260256822,Apartment,590088.34,6.21,98,60,0.5
2024-08-20,Downtown,40.71639671056145,-73.99648359804063,Studio,437590.7,3.87,3,57,0.46
2023-11-14,Coastal,40.60475368856074,-73.94764790711599,Villa,1693186.52,5.13,52,84,0.55
2024-08-30,Downtown,40.72118778276083,-73.99815148070401,Apartment,757555.19,4.87,81,88,0.41
2023-03-18,Tech Park,40.64202287205778,-73.9971785650061,Commercial,2414936.97,6.56,43,34,0.63
2023-02-21,Downtown,40.69894113539706,-73.99446877758982,Studio,503224.16,4.32,48,92,0.53
2024-03-09,Industrial,40.83349906021948,-74.20093456766226,Commercial,1589201.46,6.5,90,55,0.46
2023-08-27,Suburbs,40.75554842222475,-74.11545946868333,Studio,298834.86,5.73,71,23,0.51
2024-01-05,Coastal,40.61525916513428,-73.9340128976434,Apartment,726169.47,5.26,48,91,0.64
2024-09-03,Suburbs,40.712458695582185,-74.0916317417117,Apartment,449059.3,5.16,57,76,0.45
2023-05-23,Suburbs,40.75640155124354,-74.1049954522408,Villa,1137082.23,4.95,78,67,0.6
2023-10-23,Industrial,40.82595507423574,-74.20149681272254,Villa,954679.04,7.99,42,18,0.5
2023-11-17,Tech Park,40.67562990798507,-74.07528041169729,Commercial,2255059.7,5.27,93,3,0.42
2023-12-05,Tech Park,40.64480827362322,-74.07528695063922,Studio,357392.36,5.78,51,48,0.62
2023-01-11,Suburbs,40.75294958491246,-74.08606138730075,Apartment,341155.1,6.74,81,30,0.58
2024-05-19,Coastal,40.60977622391883,-73.9424964777,Villa,1723129.9,4.36,81,6,0.53
2023-08-01,Coastal,40.59070000259369,-73.92966338221974,Apartment,690776.33,5.39,47,46,0.65
2024-07-16,Tech Park,40.655785464221715,-74.04669431210985,Commercial,2501267.11,6.33,44,7,0.59
2023-12-14,Downtown,40.695479865820346,-73.96795531124907,Apartment,707144.0,3.18,75,71,0.54
2023-11-10,Industrial,40.825861950424816,-74.20311445042935,Villa,980267.98,6.71,85,78,0.52
2024-10-31,Tech Park,40.64705656704303,-74.05255252357301,Apartment,588945.24,6.4,62,60,0.52
2024-01-24,Coastal,40.60386722831239,-73.96183586553423,Apartment,755337.19,4.9,20,81,0.39
2023-10-19,Downtown,40.70403962876414,-74.00343937566112,Commercial,3154356.51,4.03,87,47,0.62
2023-12-10,Tech Park,40.68535857333679,-74.03078519976351,Apartment,575460.05,5.08,22,99,0.52
2023-02-23,Downtown,40.71927510134463,-74.0175784344525,Villa,1604816.68,3.93,63,52,0.63
2023-04-15,Suburbs,40.72233065375088,-74.10243691222621,Commercial,1891855.44,5.68,48,27,0.5
2024-08-18,Suburbs,40.754491989534166,-74.11734734254158,Studio,272444.11,5.17,72,51,0.42
2023-05-12,Suburbs,40.75533363355592,-74.10446248875637,Commercial,1659050.02,6.27,67,37,0.5
2024-07-08,Tech Park,40.638785477606916,-74.05333679335388,Villa,1426123.97,5.87,86,93,0.46
2024-09-19,Industrial,40.80010277521514,-74.18983429644834,Commercial,1680436.42,6.29,14,9,0.36
2023-05-11,Suburbs,40.73482361130646,-74.08381279855979,Apartment,463320.54,5.56,1,1,0.6
2024-02-03,Tech Park,40.661349572682745,-74.05259745286234,Studio,365976.68,6.6,81,50,0.54
2024-03-24,Tech Park,40.68070374023735,-74.05299932582342,Studio,319844.88,5.68,51,34,0.55
2024-12-02,Industrial,40.78977654064121,-74.19916259899466,Studio,255639.69,5.79,68,88,0.28
2024-08-11,Downtown,40.73591964082242,-74.00725526717227,Commercial,3466517.58,4.15,82,18,0.39
2024-07-11,Suburbs,40.759358318513456,-74.12745630067589,Apartment,492958.9,5.24,88,78,0.63
2024-08-24,Downtown,40.696295742489085,-74.01803989062336,Commercial,2532464.75,4.02,49,1,0.61
2024-03-19,Industrial,40.7850536853192,-74.16278986549328,Commercial,1684843.94,7.69,83,82,0.5
2024-04-30,Downtown,40.72921934278626,-73.99417904270199,Apartment,709808.98,4.76,65,22,0.42
2023-03-31,Coastal,40.62736816037118,-73.92968810380498,Commercial,2887085.54,4.74,8,51,0.56
2023-01-13,Coastal,40.59403663419097,-73.94040468273745,Commercial,3009748.38,5.73,50,67,0.55
2023-07-27,Downtown,40.710859465580185,-74.00578316511427,Studio,406913.09,4.28,71,79,0.55
2024-07-14,Industrial,40.80550186953887,-74.2022673979064,Studio,215959.32,7.57,41,36,0.5
2024-07-31,Industrial,40.779714873164764,-74.19137705983023,Villa,830046.31,6.88,93,63,0.77
2024-07-15,Downtown,40.669277450823074,-73.98012021573416,Villa,1747590.52,4.15,75,63,0.6
2024-04-07,Tech Park,40.64269245128286,-74.07560831606833,Apartment,514096.22,7.69,3,87,0.52
2023-05-16,Coastal,40.587746999570456,-73.93297315755655,Studio,377628.09,4.5,18,92,0.6
2024-11-29,Industrial,40.75681266941199,-74.19338664070322,Apartment,449486.04,7.92,34,87,0.41
2024-01-18,Downtown,40.709724296697075,-73.99061622367981,Studio,468402.42,4.39,78,2,0.54
2023-10-22,Coastal,40.57787432751193,-73.97409915527635,Studio,446317.47,5.65,14,5,0.45
2023-05-12,Suburbs,40.79838800312954,-74.0898364112436,Apartment,417547.73,5.45,32,51,0.49
2024-04-17,Tech Park,40.71485664143536,-74.01678458285171,Studio,375663.23,6.1,80,59,0.57
2024-03-01,Tech Park,40.67555214765425,-74.0181375788698,Apartment,553911.52,5.4,84,32,0.62
2024-03-05,Industrial,40.77736989397295,-74.1996843045328,Studio,200680.9,5.85,22,30,0.52
2024-04-23,Tech Park,40.649871984947936,-74.04558247547827,Commercial,2569610.03,5.93,70,92,0.59
2024-01-15,Industrial,40.80424896115002,-74.15713676963956,Villa,842961.53,7.99,80,66,0.44
2024-12-14,Downtown,40.71831506137241,-74.05517787177668,Studio,436536.82,4.68,46,32,0.45
2024-08-24,Coastal,40.61129728264312,-73.95977599596702,Apartment,597537.63,5.14,46,68,0.44
